record_time,rg_1_1_2,rn,ta,vpd,swc,ts,rh,pm2_5
2021/12/3 12:00,434.853,360.105,5.787,534.471,0.200138,3.993,43.7822,
2021/12/3 13:00,434.469,336.354,6.871,568.84,0.200461,4.1,42.395,0.305
2021/12/3 14:00,371.896,265.738,7.89,668.759,0.200422,4.293,36.2237,
2021/12/3 15:00,127.841,22.8857,9.109,756.729,0.200253,4.46,28.2432,0.262
2021/12/3 16:00,36.1916,-69.9958,9.058,770.967,0.20028,4.56,26.2587,0.25
2021/12/3 17:00,5.83018,-93.5315,9.037,784.25,0.200298,4.7,24.0421,
2021/12/3 18:00,0.9336,-94.7814,9.225,819.221,0.200353,4.8,22.3001,0.235
2021/12/3 19:00,0.900527,-92.8574,8.757,771.077,0.200324,4.8,23.7208,0.228
2021/12/3 20:00,0.925976,-85.0693,5.783,552.37,0.199796,4.893,34.5738,0.221
2021/12/3 21:00,0.917531,-90.4099,7.397,642.173,0.19997,4.807,29.1025,0.214
2021/12/3 22:00,0.907222,-86.4646,5.775,520.67,0.200133,4.8,36.7197,0.208
2021/12/3 23:00,0.895021,-83.0377,4.406,445.422,0.199989,4.8,41.1599,0.276
2021/12/4 0:00,0.901194,-84.6233,4.856,468.045,0.199812,4.7,40.367,
2021/12/4 1:00,0.879485,-82.8368,4.484,456.529,0.19996,4.64,38.5124,
2021/12/4 2:00,0.907671,-85.4711,4.017,467.785,0.200348,4.573,36.8136,1.331
2021/12/4 3:00,0.907177,-82.9343,3.471,436.53,0.199995,4.5,39.1721,1.517
2021/12/4 4:00,0.889318,-81.8703,1.949,284.934,0.199932,4.473,55.5398,1.43
2021/12/4 5:00,0.883711,-82.5078,3.054,413.303,0.200014,4.34,39.8861,1.295
2021/12/4 6:00,0.89835,-84.1567,3.319,447.696,0.199882,4.3,35.8041,1.199
2021/12/4 7:00,0.896412,-82.1389,4.35,537.113,0.200234,4.2,28.816,1.134
2021/12/4 8:00,34.3524,-11.079,2.138,402.12,0.200143,4.2,40.8162,1.095
2021/12/4 9:00,192.052,124.236,4.066,546.599,0.199589,4.2,32.8155,1.062
2021/12/4 10:00,345.28,253.835,4.949,597.208,0.19943,4.2,32.6447,1.03
2021/12/4 11:00,444.704,342.722,4.796,454.78,0.199485,4.3,47.5317,0.999
2021/12/4 12:00,441.166,362.254,6.074,628.403,0.199564,4.4,34.021,0.969
2021/12/4 13:00,437.077,335.823,7.503,749.245,0.199693,4.5,29.4811,0.94
2021/12/4 14:00,365.859,253.594,10.329,970.108,0.199561,4.627,20.9642,
2021/12/4 15:00,129.576,17.9602,9.606,835.177,0.199521,4.793,23.1679,
2021/12/4 16:00,40.1275,-68.1941,9.126,786.583,0.199452,4.9,24.8693,0.858
2021/12/4 17:00,5.61372,-91.4321,7.779,673.235,0.199046,5,28.7772,0.832
2021/12/4 18:00,0.902484,-87.5904,5.883,550.367,0.199324,5,34.1345,0.807
2021/12/4 19:00,0.913462,-88.3563,6.751,615.673,0.199166,4.973,30.8174,0.783
2021/12/4 20:00,0.879297,-88.7837,6.665,596.084,0.199281,4.9,31.9678,
2021/12/4 21:00,0.882455,-87.802,5.93,539.545,0.199143,4.9,34.9935,0.737
2021/12/4 22:00,0.884933,-86.4141,4.957,481.965,0.199107,4.8,38.6373,0.715
2021/12/4 23:00,0.881399,-86.142,4.246,429.595,0.198928,4.8,42.2988,0.696
2021/12/5 0:00,0.878489,-84.9368,3.733,399.524,0.199189,4.7,44.0293,0.693
2021/12/5 1:00,0.885171,-84.1823,3.252,379.213,0.199294,4.607,44.9666,0.737
2021/12/5 2:00,0.874557,-79.7671,1.906,289.436,0.199526,4.507,54.2537,
2021/12/5 3:00,0.879193,-78.1917,1.046,263.442,0.198906,4.407,56.6629,0.723
2021/12/5 4:00,0.896822,-78.452,0.798,246.987,0.199389,4.3,58.554,0.702
2021/12/5 5:00,0.874548,-79.1642,1.387,275.988,0.198778,4.2,54.8384,0.799
2021/12/5 6:00,0.875525,-76.2952,-0.103,221.397,0.19892,4.1,60.5903,0.893
2021/12/5 7:00,0.898498,-77.7398,-0.092,234.973,0.199048,4,57.8331,
2021/12/5 8:00,23.0816,-44.4936,-0.457,229.116,0.198862,3.9,58.7,
2021/12/5 9:00,144.384,92.449,2.084,389.358,0.198339,3.8,43.8896,0.881
2021/12/5 10:00,284.061,217.679,2.906,449.937,0.198805,3.893,41.9845,0.855
2021/12/5 11:00,383.833,306.934,3.578,409.447,0.198829,3.96,48.4127,
2021/12/5 12:00,390.517,333.101,4.404,425.952,0.198679,4.06,49.9314,
2021/12/5 13:00,385.741,309.676,5.444,445.015,0.198706,4.193,51.0162,0.78
2021/12/5 14:00,314.789,230.649,8.121,674.543,0.198575,4.327,36.6319,
2021/12/5 15:00,121.734,17.9399,8.517,667.548,0.198175,4.493,34.7055,0.734
2021/12/5 16:00,60.1264,-30.2709,7.842,575.719,0.198632,4.627,41.0137,0.712
2021/12/5 17:00,5.28302,-84.223,6.413,424.634,0.198658,4.793,51.0739,0.69
2021/12/5 18:00,0.906036,-69.909,5.023,327.12,0.19817,4.8,58.9746,
2021/12/5 19:00,0.91325,-61.0133,4.665,309.138,0.198259,4.8,60.9716,
2021/12/5 20:00,0.899443,-46.4956,4.883,319.028,0.198007,4.8,60.8726,1.892
2021/12/5 21:00,0.883746,-48.7941,4.554,303.091,0.198274,4.8,62.1592,1.761
2021/12/5 22:00,0.894555,-36.445,5.112,329.747,0.197951,4.8,60.5964,3.914
2021/12/5 23:00,0.90547,-38.6081,5.55,357.602,0.198095,4.8,58.1934,
2021/12/6 0:00,0.913659,-40.4313,5.682,372.812,0.198361,4.9,56.6942,24.129
2021/12/6 1:00,0.90381,-40.8696,5.805,374.849,0.198021,4.9,56.7262,32.3
2021/12/6 2:00,0.884153,-57.8978,5.066,355.689,0.197189,4.96,56.4333,25.954
2021/12/6 3:00,0.878596,-94.6582,5.455,513.685,0.197114,4.973,38.0853,25.545
2021/12/6 4:00,0.919716,-98.1164,6.346,669.563,0.197411,4.9,23.9726,33.452
2021/12/6 5:00,0.881802,-99.675,6.02,664.929,0.197154,4.84,22.9281,41.491
2021/12/6 6:00,0.891617,-99.1933,5.56,631.86,0.19736,4.707,24.6179,
2021/12/6 7:00,0.889113,-97.031,5.471,619.299,0.19737,4.673,25.0254,77.162
2021/12/6 8:00,32.1182,-51.4752,5.439,623.013,0.197042,4.6,25.7556,
2021/12/6 9:00,189.544,115.68,5.987,686.351,0.197075,4.6,24.632,54.302
2021/12/6 10:00,339.559,244.752,6.397,716.315,0.196861,4.6,24.862,64.82
2021/12/6 11:00,443.163,333.761,7.39,749.485,0.196938,4.6,25.2851,
2021/12/6 12:00,444.554,357.63,8.541,844.727,0.197235,4.7,22.6801,57.925
2021/12/6 13:00,443.811,334.345,9.156,886.425,0.197069,4.86,22.193,
2021/12/6 14:00,381.5,266.113,9.192,858.671,0.196872,5,24.5039,28.339
2021/12/6 15:00,131.613,15.479,8.982,734.739,0.196898,5.127,29.8828,19.658
2021/12/6 16:00,34.5247,-77.1048,8.663,690.298,0.19682,5.2,32.6446,
2021/12/6 17:00,5.97479,-97.0488,8.091,695.805,0.196727,5.3,29.091,9.595
2021/12/6 18:00,0.896654,-98.9444,7.845,697.576,0.196592,5.3,26.8168,6.717
2021/12/6 19:00,0.920052,-97.9525,7.576,680.397,0.196574,5.3,27.1097,
2021/12/6 20:00,0.907716,-96.5375,6.599,619.64,0.196343,5.24,29.3752,
2021/12/6 21:00,0.905249,-96.3402,5.776,568.099,0.196672,5.2,31.7687,3.486
2021/12/6 22:00,0.910144,-95.0187,4.714,518.479,0.196787,5.173,33.6489,3.289
2021/12/6 23:00,0.889773,-94.5833,4.145,486.115,0.196797,5.073,34.8949,3.404
2021/12/7 0:00,0.895485,-93.3072,3.537,465.253,0.196313,4.973,35.282,
2021/12/7 1:00,0.925675,-94.4921,3.716,480.434,0.196171,4.9,33.7123,
2021/12/7 2:00,0.888303,-92.457,2.465,409.954,0.196246,4.773,38.488,2.524
2021/12/7 3:00,0.886128,-91.8963,2.282,396.43,0.196297,4.64,39.2911,
2021/12/7 4:00,0.905621,-84.5885,0.289,287.03,0.196765,4.507,50.0197,
2021/12/7 5:00,0.898567,-88.501,0.929,332.761,0.196431,4.373,44.3629,
2021/12/7 6:00,0.884003,-87.5022,0.369,311.645,0.196056,4.207,45.9226,1.414
2021/12/7 7:00,0.906228,-84.1285,-0.445,270.328,0.196521,4.073,50.0841,1.343
2021/12/7 8:00,30.734,-38.3279,-0.572,273.551,0.196652,3.907,50.4031,1.269
2021/12/7 9:00,173.381,114.127,0.148,340.199,0.196168,3.8,44.5076,1.213
2021/12/7 10:00,324.551,246.943,1.578,425.735,0.196438,3.773,38.1972,1.174
2021/12/7 11:00,428.666,336.061,2.667,381.181,0.196042,3.76,48.5741,1.139
2021/12/7 12:00,433.016,361.185,3.819,461.116,0.196222,3.827,43.311,
2021/12/7 13:00,434.073,339.854,4.904,576.614,0.196306,3.927,33.4058,1.071
2021/12/7 14:00,345.845,244.14,5.608,614.181,0.196048,4,31.2908,1.039
2021/12/7 15:00,136.813,36.95,6.142,635.447,0.19578,4.127,26.842,1.008
2021/12/7 16:00,43.5881,-55.7135,6.436,634.301,0.195915,4.2,27.1712,0.978
2021/12/7 17:00,4.63984,-92.2005,5.852,558.211,0.195516,4.3,32.3868,0.948
2021/12/7 18:00,0.884281,-86.3679,5.144,517.913,0.195461,4.3,34.4137,
2021/12/7 19:00,0.890103,-84.2237,3.831,450.22,0.195538,4.273,38.6558,0.892
2021/12/7 20:00,0.893054,-88.4056,4.474,474.859,0.196029,4.2,36.9754,0.866
2021/12/7 21:00,0.879021,-85.1767,3.163,404.996,0.195802,4.2,41.1371,0.84
2021/12/7 22:00,0.89558,-88.387,3.74,428.965,0.195524,4.14,39.9944,0.814
2021/12/7 23:00,0.895124,-86.5097,3.697,419.479,0.195745,4.1,40.3911,0.809
2021/12/8 0:00,0.906934,-88.7264,3.642,437.21,0.19553,4.1,38.8903,
2021/12/8 1:00,0.893613,-88.691,3.564,435.611,0.195786,4,39.0145,1.094
2021/12/8 2:00,0.892414,-84.1293,2.73,368.492,0.195218,4,44.7865,
2021/12/8 3:00,0.867522,-77.9955,-0.68,225.733,0.19498,3.973,58.2525,1.095
2021/12/8 4:00,0.866883,-77.9663,-1,213.26,0.19548,3.84,59.5305,1.062
2021/12/8 5:00,0.883268,-74.4359,-0.133,236.657,0.195108,3.7,56.9619,1.031
2021/12/8 6:00,0.881675,-75.2825,0.54,275.914,0.195461,3.6,52.1929,1
2021/12/8 7:00,0.870998,-70.5683,1.345,313.482,0.195488,3.507,48.7123,0.97
2021/12/8 8:00,12.1283,-31.8251,-1.197,224.214,0.195206,3.5,58.3168,
2021/12/8 9:00,53.3455,29.5747,-0.77,262.441,0.195511,3.44,53.4458,0.912
2021/12/8 10:00,93.4572,73.6305,0.317,312.989,0.19513,3.5,48.6361,
2021/12/8 11:00,158.723,134.139,1.367,361.153,0.195492,3.5,44.6816,0.858
2021/12/8 12:00,273.488,248.082,2.717,456.153,0.195104,3.6,38.6097,
2021/12/8 13:00,278.284,224.172,2.818,324.028,0.195132,3.76,56.7309,
2021/12/8 14:00,222.233,174.783,3.76,383.77,0.194869,3.9,51.5618,0.783
2021/12/8 15:00,127.472,75.7799,5.183,479.73,0.194973,4.027,44.0559,
2021/12/8 16:00,55.1501,-30.7652,5.605,476.259,0.195057,4.2,44.0858,0.737
2021/12/8 17:00,3.80776,-49.7954,4.188,407.532,0.194931,4.3,47.8524,0.715
2021/12/8 18:00,0.876443,-50.6856,2.8,323.647,0.194698,4.3,54.6376,
2021/12/8 19:00,0.889439,-50.4458,2.583,313.385,0.194717,4.3,55.5824,0.673
2021/12/8 20:00,0.86884,-67.7275,2.049,261.784,0.194822,4.273,60.4429,
2021/12/8 21:00,0.888746,-53.1093,2.055,264.889,0.194794,4.2,60.5716,
2021/12/8 22:00,0.860019,-27.4063,1.736,254.797,0.194728,4.1,62.2969,0.614
2021/12/8 23:00,0.882273,-16.5006,2.389,264.053,0.194636,4.1,62.9861,
2021/12/9 0:00,0.888547,-8.3905,2.481,206.213,0.194474,4.1,71.118,2.004
2021/12/9 1:00,0.897123,-3.01584,1.05,95.7947,0.194549,4.2,84.7887,
2021/12/9 2:00,0.87497,-1.61146,0.336,359.3884416,0.194972,4.2,46.34870444,
2021/12/9 3:00,0.872137,-0.597218,0.123,359.0790888,0.194618,4.1,46.39704276,3.444
2021/12/9 4:00,0.872406,-1.35362,0.295,358.7024346,0.1948,4,46.46473598,7.64
2021/12/9 5:00,0.872244,-3.67692,0.708,359.1653178,0.194786,3.94,46.42171893,
2021/12/9 6:00,0.882362,-2.52731,0.978,0,0.194622,3.9,100,22.522
2021/12/9 7:00,0.903664,-4.97205,1.233,35.1738,0.19478,3.9,94.6004,
2021/12/9 8:00,1.57198,0.726089,0.986,42.5105,0.194925,4,93.2809,37.692
2021/12/9 9:00,6.30504,3.04976,0.954,56.0912,0.194991,4,91.5558,53.298
2021/12/9 10:00,12.0535,8.1765,0.974,51.6712,0.195122,4,92.2177,60.895
2021/12/9 11:00,17.9483,13.8856,1.177,46.0018,0.195157,4.1,93.046,67.143
2021/12/9 12:00,26.6647,22.4817,1.242,51.4115,0.195568,4.1,92.4169,68.913
2021/12/9 13:00,34.8748,31.6983,1.561,49.7233,0.195383,4.2,92.7929,69.38
2021/12/9 14:00,44.016,42.2305,1.773,52.427,0.195411,4.227,92.5776,53.645
2021/12/9 15:00,28.3413,26.2894,1.765,49.6209,0.195664,4.3,92.9189,54.224
2021/12/9 16:00,14.6708,12.6656,1.751,46.6218,0.195425,4.4,93.2904,
2021/12/9 17:00,1.48902,-1.74316,1.678,55.5026,0.195584,4.4,92.1369,82.095
2021/12/9 18:00,0.885175,-5.23623,1.761,47.2186,0.195574,4.427,93.2181,85.741
2021/12/9 19:00,0.922365,-20.4737,1.703,43.7486,0.195384,4.5,93.5196,84.675
2021/12/9 20:00,0.887219,-30.0543,1.672,45.706,0.19549,4.5,93.2202,63.963
2021/12/9 21:00,0.916847,-31.352,2.277,131.336,0.195742,4.44,81.084,66.806
2021/12/9 22:00,0.892952,-50.875,2.271,128.791,0.195732,4.4,81.0514,
2021/12/9 23:00,0.888452,-64.642,2.103,118.662,0.195664,4.373,82.1545,
2021/12/10 0:00,0.888598,-78.1637,1.935,116.833,0.195758,4.3,82.0016,97.223
2021/12/10 1:00,0.886287,-79.4492,1.435,100.116,0.195738,4.273,84.0338,113.299
2021/12/10 2:00,0.879699,-79.003,1.309,100.279,0.195722,4.2,83.7479,90.421
2021/12/10 3:00,0.88601,-76.7445,0.695,82.4945,0.195859,4.107,86.145,84.294
2021/12/10 4:00,0.874288,-80.4734,0.795,92.0525,0.195695,4,84.6088,105.129
2021/12/10 5:00,0.897312,-81.0653,0.624,99.1414,0.195804,4,83.1934,100.263
2021/12/10 6:00,0.873676,-83.0898,0.594,112.305,0.195948,3.9,80.8985,
2021/12/10 7:00,0.886158,-82.2383,0.304,102.121,0.195785,3.8,82.2799,
2021/12/10 8:00,16.1584,-47.0962,0.649,167.282,0.195909,3.74,72.1256,62.016
2021/12/10 9:00,75.4893,-0.159048,1.13,227.249,0.196105,3.7,63.8219,68.874
2021/12/10 10:00,251.499,186.268,3.191,449.843,0.196028,3.7,40.9829,
2021/12/10 11:00,255.389,197.046,3.409,411.67,0.19634,3.7,45.8502,75.203
2021/12/10 12:00,235.593,183.707,3.916,473.975,0.195902,3.827,39.7032,78.357
2021/12/10 13:00,318.61,238.042,5.006,458.948,0.195713,3.927,46.3965,81.653
2021/12/10 14:00,323.897,232.639,5.796,513.619,0.196159,4.06,42.7382,59.201
2021/12/10 15:00,129.393,31.7642,6.355,514.255,0.196431,4.193,42.1798,62.097
2021/12/10 16:00,56.1658,-22.6187,6.467,535.183,0.196128,4.293,40.1856,
2021/12/10 17:00,4.77567,-87.9186,6.292,521.424,0.196286,4.36,39.7251,58.742
2021/12/10 18:00,0.90722,-87.3335,6.131,539.157,0.196327,4.4,37.0305,48.199
2021/12/10 19:00,0.915145,-81.1071,6.119,556.074,0.196502,4.4,35.307,
2021/12/10 20:00,0.917021,-75.7403,6.206,574.471,0.196793,4.4,33.8481,32.184
2021/12/10 21:00,0.903303,-67.2666,4.145,390.67,0.19646,4.4,47.4787,24.933
2021/12/10 22:00,0.895337,-72.3753,4.333,424.805,0.1965,4.4,43.8626,27.963
2021/12/10 23:00,0.873881,-71.0505,3.375,349.502,0.196385,4.373,51.9277,31.258
2021/12/11 0:00,0.891825,-70.9499,2.572,314.105,0.196973,4.3,53.9036,
2021/12/11 1:00,0.884233,-69.4351,1.575,271.564,0.196406,4.24,57.2495,25.189
2021/12/11 2:00,0.875903,-73.2086,1.773,268.11,0.19709,4.173,57.1682,19.155
2021/12/11 3:00,0.872323,-67.8539,1.152,255.987,0.196654,4.073,58.2737,13.716
2021/12/11 4:00,0.869731,-65.3261,0.974,247.648,0.196896,4,59.1806,
2021/12/11 5:00,0.870857,-66.7901,1.161,266.079,0.196816,3.9,56.5473,8.026
2021/12/11 6:00,0.872574,-68.3469,0.155,207.668,0.196774,3.8,63.985,6.258
2021/12/11 7:00,0.874382,-69.9663,-0.892,161.285,0.196819,3.7,69.7119,
2021/12/11 8:00,20.3295,-48.4922,-0.655,197.091,0.197113,3.6,64.0854,
2021/12/11 9:00,172.496,151.106,1.955,361.616,0.196826,3.567,47.6109,3.021
2021/12/11 10:00,314.183,279.522,1.962,265.45,0.196778,3.6,62.1513,2.278
2021/12/11 11:00,251.089,210.702,3.129,287.573,0.196791,3.7,61.4351,1.766
2021/12/11 12:00,198.336,144.799,5.163,543.066,0.196646,3.86,36.6208,1.404
2021/12/11 13:00,261.678,182.277,5.799,554.106,0.196568,4,38.106,1.145
2021/12/11 14:00,240.226,141.367,6.072,477.43,0.196726,4.16,47.4665,0.956
2021/12/11 15:00,130.268,23.526,6.489,540.959,0.196624,4.293,39.4775,
2021/12/11 16:00,61.5402,-30.0305,7.586,823.032,0.196803,4.36,14.3332,0.716
2021/12/11 17:00,4.79087,-86.9343,6.389,738.842,0.197162,4.4,16.1278,
2021/12/11 18:00,0.888673,-86.5069,5.317,667.312,0.196969,4.4,18.3783,0.588
2021/12/11 19:00,0.885712,-100.153,4.241,589.97,0.196948,4.34,21.1747,
2021/12/11 20:00,0.875491,-96.7959,3.4,540.188,0.196846,4.273,22.9686,
2021/12/11 21:00,0.895906,-95.492,3.045,527.088,0.196642,4.14,23.464,1.627
2021/12/11 22:00,0.863196,-91.6783,2.64,514.129,0.196663,4.007,23.1882,
2021/12/11 23:00,0.887102,-92.7178,2.361,515.574,0.196896,3.9,22.168,2.528
2021/12/12 0:00,0.867686,-103.341,1.796,525.287,0.197196,3.8,17.2986,
2021/12/12 1:00,0.874009,-104.247,0.684,480.694,0.197102,3.673,18.0244,4.871
2021/12/12 2:00,0.882197,-103.42,-0.521,431.392,0.197227,3.507,20.029,4.412
2021/12/12 3:00,0.908466,-100.503,-1.633,372.656,0.197111,3.307,24.8806,
2021/12/12 4:00,0.864546,-99.4593,-2.283,349.791,0.196978,3.14,26.3133,
2021/12/12 5:00,0.85064,-99.2945,-2.894,328.717,0.196806,2.973,27.6165,1.78
2021/12/12 6:00,0.868089,-98.2914,-3.559,303.161,0.197339,2.84,29.9281,1.272
2021/12/12 7:00,0.866083,-97.5351,-4.087,276.129,0.196788,2.7,33.1659,0.935
2021/12/12 8:00,23.2624,-62.0928,-4.39,266.078,0.196878,2.573,35.6378,0.706
2021/12/12 9:00,166.362,100.706,-3.362,339.41,0.19686,2.5,28.3127,0.547
2021/12/12 10:00,316.527,233.973,-2.684,390.167,0.196685,2.4,23.1474,
2021/12/12 11:00,424.989,327.162,-2.076,409.631,0.197159,2.373,21.5022,0.355
2021/12/12 12:00,436.179,353.151,-1.298,452.847,0.196737,2.3,19.2424,0.296
2021/12/12 13:00,427.717,332.287,-0.527,483.146,0.196822,2.3,17.7157,0.254
2021/12/12 14:00,364.772,263.423,0.275,509.692,0.196823,2.24,16.9241,0.222
2021/12/12 15:00,137.104,20.375,0.746,497.063,0.197227,2.2,16.0581,0.199
2021/12/12 16:00,34.5427,-83.0652,0.696,496.841,0.197174,2.2,14.8893,0.182
2021/12/12 17:00,5.7392,-103.322,0.633,489.124,0.197244,2.2,14.5675,0.17
2021/12/12 18:00,0.85764,-101.686,-0.562,423.693,0.197032,2.2,19.3182,0.163
2021/12/12 19:00,0.861618,-102.803,-0.444,442.59,0.196913,2.1,15.8818,0.158
2021/12/12 20:00,0.874135,-103.942,-0.299,458.832,0.197306,2.1,14.4407,
2021/12/12 21:00,0.880664,-99.3179,-1.145,408.359,0.197333,2.007,18.664,
2021/12/12 22:00,0.858816,-97.8698,-1.615,387.997,0.196815,2,20.2412,0.144
2021/12/12 23:00,0.871196,-97.4741,-2.802,337.427,0.196903,2,25.7242,0.14
2021/12/13 0:00,0.865325,-98.2668,-1.989,372.76,0.196747,1.907,21.5366,
2021/12/13 1:00,0.852228,-96.7726,-2.516,349.234,0.197011,1.9,23.467,
2021/12/13 2:00,0.84857,-93.6379,-4.145,288.414,0.197028,1.9,30.5077,
2021/12/13 3:00,0.858453,-93.6178,-4.034,261.739,0.197135,1.807,37.0556,
2021/12/13 4:00,0.868522,-93.8901,-3.838,277.607,0.197243,1.8,33.5369,0.226
2021/12/13 5:00,0.839596,-91.9065,-5.113,243.363,0.197076,1.8,36.5224,0.219
2021/12/13 6:00,0.858877,-92.1444,-4.894,259.484,0.19687,1.707,33.2084,0.213
2021/12/13 7:00,0.84407,-93.219,-4.65,276.511,0.197038,1.7,29.9148,0.206
2021/12/13 8:00,21.5953,-61.9281,-4.736,277.733,0.197268,1.7,30.7143,
2021/12/13 9:00,167.259,105.473,-4.956,282.205,0.196904,1.673,34.5117,
2021/12/13 10:00,317.761,237.835,-3.665,352.681,0.196546,1.6,27.1636,0.188
2021/12/13 11:00,426.569,331.136,-2.808,302.711,0.197265,1.6,40.5986,0.183
2021/12/13 12:00,432.221,354.196,-2.028,329.097,0.19726,1.6,38.9014,0.177
2021/12/13 13:00,413.162,323.42,-0.107,424.886,0.197405,1.6,30.7491,
2021/12/13 14:00,343.835,249.412,1.592,531.677,0.197333,1.6,21.1324,0.167
2021/12/13 15:00,137.689,27.9491,1.692,480.469,0.196925,1.6,23.3009,0.162
2021/12/13 16:00,39.339,-67.9451,1.046,439.154,0.196645,1.6,27.2205,0.157
2021/12/13 17:00,5.80559,-92.6664,0.022,387.869,0.196965,1.6,30.5344,0.152
2021/12/13 18:00,0.866035,-91.2311,-0.911,342.044,0.196582,1.6,34.274,0.148
2021/12/13 19:00,0.883349,-88.8353,-1.467,317.073,0.196772,1.6,36.6552,0.143
2021/12/13 20:00,0.874136,-89.2965,-1.653,312.303,0.196579,1.6,37.2748,
2021/12/13 21:00,0.860902,-88.1507,-1.482,300.004,0.196393,1.6,40.0616,
2021/12/13 22:00,0.873774,-90.4555,-1.058,304.998,0.196458,1.6,41.3288,
2021/12/13 23:00,0.880042,-86.639,-0.931,304.802,0.196968,1.5,41.2531,0.322
2021/12/14 0:00,0.870068,-86.7167,-1.637,289.408,0.196372,1.5,42.8325,0.711
2021/12/14 1:00,0.876805,-85.5264,-2.071,257.282,0.196777,1.5,46.7783,3.523
2021/12/14 2:00,0.873381,-85.4625,-2.132,244.509,0.196926,1.5,48.8354,
2021/12/14 3:00,0.879724,-86.1491,-1.87,254.545,0.19682,1.5,47.9183,3.524
2021/12/14 4:00,0.87261,-85.4563,-1.586,267.575,0.196425,1.5,46.2233,2.753
2021/12/14 5:00,0.860587,-79.705,-3.278,188.544,0.196309,1.5,56.8055,2.018
2021/12/14 6:00,0.861734,-77.3389,-5.033,161.235,0.196421,1.5,59.224,1.481
2021/12/14 7:00,0.850963,-75.6709,-5.414,159.844,0.196295,1.4,58.3074,13.047
2021/12/14 8:00,13.9816,-61.9127,-5.211,175.542,0.196356,1.4,54.9952,12.76
2021/12/14 9:00,119.123,72.7152,-3.946,240.223,0.196039,1.4,46.2307,
2021/12/14 10:00,260.034,204.45,-2.705,308.139,0.196048,1.4,39.2114,7.157
2021/12/14 11:00,350.282,282.21,-1.062,305.63,0.195919,1.4,45.7613,
2021/12/14 12:00,366.043,313.225,-0.465,297.489,0.195949,1.4,50.5913,
2021/12/14 13:00,364.806,299.917,0.415,324.891,0.195879,1.4,48.556,
2021/12/14 14:00,297.13,227.17,1.331,362.901,0.196225,1.4,45.0238,18.168
2021/12/14 15:00,137.58,39.8916,2.321,375.973,0.19577,1.4,43.8334,12.718
2021/12/14 16:00,48.6708,-52.7253,2.67,419.588,0.19572,1.4,38.0642,8.903
2021/12/14 17:00,5.70897,-87.1773,2.784,435.365,0.195635,1.4,35.3884,
2021/12/14 18:00,0.891157,-92.8208,3.617,483.323,0.195453,1.5,32.1495,5.12
2021/12/14 19:00,0.890959,-87.2066,2.532,390.179,0.195598,1.5,41.256,12.184
2021/12/14 20:00,0.893001,-85.6088,2.328,386.907,0.195417,1.5,40.3628,10.526
2021/12/14 21:00,0.890343,-85.7476,1.438,361.6,0.19544,1.5,40.9694,7.981
2021/12/14 22:00,0.891409,-87.6774,1.575,371.485,0.195671,1.5,40.3715,
2021/12/14 23:00,0.886623,-88.5379,1.783,383.41,0.195604,1.5,39.2849,33.091
2021/12/15 0:00,0.885063,-86.2063,1.541,360.169,0.19537,1.5,41.7511,39.455
2021/12/15 1:00,0.885233,-85.3929,0.442,305.242,0.195536,1.5,46.8253,
2021/12/15 2:00,0.884963,-85.0532,-0.798,287.571,0.194924,1.5,45.8275,32.905
2021/12/15 3:00,0.903063,-82.5897,-0.928,288.778,0.1957,1.6,45.0441,23.551
2021/12/15 4:00,0.872072,-90.2873,0.886,408.942,0.19514,1.6,31.038,27.747
2021/12/15 5:00,0.885728,-86.4077,-0.28,345.009,0.195582,1.6,36.9946,
2021/12/15 6:00,0.8898,-84.8406,-0.628,347.53,0.195492,1.6,35.2371,
2021/12/15 7:00,0.892849,-81.5445,-1.317,302.075,0.195295,1.6,40.6353,
2021/12/15 8:00,15.0233,-68.9966,-0.307,352.715,0.194905,1.6,35.8709,18.07
2021/12/15 9:00,122.987,65.3832,-1.706,287.15,0.194777,1.6,47.5285,13.215
2021/12/15 10:00,263.197,197.895,0.011,414.94,0.194911,1.6,33.0012,
2021/12/15 11:00,296.735,219.045,0.832,321.657,0.194784,1.6,50.6031,8.394
2021/12/15 12:00,339.068,277.484,2.591,470.123,0.194809,1.6,38.0021,6.447
2021/12/15 13:00,360.68,283.787,4.425,574.068,0.194777,1.6,31.6296,
2021/12/15 14:00,295.575,215.744,4.771,580.795,0.194978,1.6,31.0944,10.238
2021/12/15 15:00,136.673,38.0955,4.197,507.954,0.194683,1.6,33.6958,7.167
2021/12/15 16:00,48.1239,-51.6485,3.292,425.948,0.195041,1.6,40.0583,
2021/12/15 17:00,5.30859,-84.9961,2.008,360.385,0.195283,1.7,44.3344,
2021/12/15 18:00,0.884719,-82.0595,0.357,279.21,0.194957,1.7,51.684,2.636
2021/12/15 19:00,0.902892,-78.123,-0.425,240.702,0.195037,1.7,55.8865,1.991
2021/12/15 20:00,0.871522,-77.8076,-0.548,247.635,0.194983,1.7,54.2524,1.543
2021/12/15 21:00,0.884518,-77.1037,-0.326,231.603,0.195086,1.7,57.8774,1.228
2021/12/15 22:00,0.868674,-76.8055,0.023,234.385,0.195294,1.7,58.6051,
2021/12/15 23:00,0.862894,-78.81,0.879,269.913,0.19521,1.7,54.7702,
2021/12/16 0:00,0.886424,-73.9909,0.616,268.712,0.194921,1.7,54.6007,19.06
2021/12/16 1:00,0.896194,-56.6099,0.231,271.327,0.194624,1.76,53.572,
