record_time,ppfd_1_1_1,rg_1_1_2,ta_1_2_1,rh,vpd,u_,co2_flux,h2o_flux,le,h
2024/7/21 11:00,161.874,99.9119,27.395,80.7614,705.379,0.0959389,-1.46477,0.698562,30.6507,3.29391
2024/7/21 11:30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024/7/21 12:00,872.728,539.764,29.054,72.7248,1123.71,0.272517,-15.0131,2.95867,129.563,81.7317
2024/7/21 12:30,840.014,516.735,29.025,73.5736,1082.47,0.248626,-13.3273,2.33085,102.08,67.1747
2024/7/21 13:00,1244.12,768,29.951,69.4998,1318.03,0.251591,-18.0272,3.80546,166.51,71.2665
2024/7/21 13:30,1201.54,753.954,30.257,68.828,1362.7,0.271064,-12.3379,2.87791,125.899,85.8862
2024/7/21 14:00,789.16,490.764,30.425,68.2356,1393.6,0.425154,-15.7604,3.5556,155.537,63.7858
2024/7/21 14:30,919.861,569.593,30.76,66.7087,1487.61,0.207827,-12.922,3.26652,142.846,50.8722
2024/7/21 15:00,663.652,412.391,30.582,68.6158,1382.08,0.279276,-12.6421,2.8742,125.721,40.4586
2024/7/21 15:30,531.73,329.872,30.706,69.2088,1366.03,0.373115,-6.17884,1.82829,79.9616,23.0496
2024/7/21 16:00,572.02,355.117,31.135,69.1651,1396.39,0.341783,-10.0965,2.96131,129.47,19.7342
2024/7/21 16:30,561.167,338.541,31.36,68.709,1444.54,0.335954,-9.69247,2.74303,119.887,17.1073
2024/7/21 17:00,455.591,266.697,31.538,70.2521,1363.37,0.307411,-6.46988,3.04322,133.024,7.94729
2024/7/21 17:30,341.005,199.46,31.619,69.9221,1381.02,0.320887,-4.66776,2.93797,128.419,-1.72089
2024/7/21 18:00,191.046,112.293,31.309,71.0362,1287.71,0.233618,-0.546715,1.74906,76.4936,-29.4389
2024/7/21 18:30,123.452,73.2904,31.222,70.7569,1297.32,0.102682,3.51131,2.76543,120.948,-46.592
2024/7/21 19:00,75.5867,44.9595,31.002,72.3598,1202.25,0.0834631,4.3598,1.08475,47.4585,-26.7123
2024/7/21 19:30,20.4118,12.7144,30.631,74.5646,1077.99,0.168949,-7.98808,-0.424249,-18.5694,1.3012
2024/7/21 20:00,2.63489,2.28912,29.562,80.9788,751.659,0.151475,-7.61923,-0.406678,-17.8214,9.26963
2024/7/21 20:30,0,1.23065,29.31,81.7019,714.057,0.137997,-17.7995,-0.40723,-17.8493,18.4487
2024/7/21 21:00,0,1.22741,30.026,76.7959,945.744,0.0597088,2.18519,0.115317,5.05077,-4.86536
2024/7/21 21:30,0,1.2148,29.51,80.8267,756.348,0.152626,-24.4401,-0.738631,-32.3691,31.5657
2024/7/21 22:00,0,1.2326,30.67,73.7375,1115.71,0.321231,33.6099,-0.240494,-10.526,-101.416
2024/7/21 22:30,0,1.23837,30.881,77.456,965.662,0.320685,11.7985,0.967921,42.3582,-25.2279
2024/7/21 23:00,0,1.23108,30.307,83.2837,685.988,0.357673,105.664,0.743361,32.5547,-40.33
2024/7/21 23:30,0,1.23026,29.398,nan,nan,0.270786,23.4945,nan,nan,-86.7421
2024/7/22 0:00,0,1.19043,29.275,87.0999,501.379,0.428511,12.22,1.02936,45.1209,-56.5986
2024/7/22 0:30,0,1.1687,29.363,85.2188,580.441,0.595044,16.2542,0.868868,38.0794,-80.889
2024/7/22 1:00,0,1.15686,28.646,nan,nan,0.331622,nan,nan,nan,41.4505
2024/7/22 1:30,0,1.09503,26.285,89.5099,337.756,0.626828,20.1154,4.96908,218.495,-202.687
2024/7/22 2:00,0,1.07887,26.22,nan,nan,0.434627,212.606,nan,nan,-78.569
2024/7/22 2:30,0,1.06024,25.158,nan,nan,0.890029,nan,nan,nan,-279.875
2024/7/22 3:00,0,1.11836,24.126,99.5783,11.7277,0.60397,-277.923,-3.79137,-167.105,-41.1582
2024/7/22 3:30,0,1.15895,23.833,97.4823,71.0051,0.254367,5.2534,0.832458,36.6826,-8.56444
2024/7/22 4:00,0,1.16139,23.882,93.2588,195.52,0.154039,-6.15434,-0.492025,-21.6715,15.7238
2024/7/22 4:30,0,1.16925,23.967,94.719,152.477,0.202755,9.1683,0.322606,14.2104,-6.17525
2024/7/22 5:00,0.035512,1.17091,23.62,95.9686,114.288,0.12277,4.81851,0.258176,11.3757,-4.39469
2024/7/22 5:30,1.66494,1.44521,23.506,96.9279,86.2614,0.0605954,4.17311,-0.0854946,-3.76761,-0.755268
2024/7/22 6:00,19.7819,12.013,23.442,93.771,176.457,0.141869,5.68392,0.660785,29.1156,-15.1651
2024/7/22 6:30,66.6034,40.7204,23.927,88.193,345.902,0.14761,1.36827,0.982139,43.2518,-26.799
2024/7/22 7:00,144.27,90.1989,24.453,91.8373,242.543,0.204244,-3.07189,-0.291056,-12.8147,5.86559
2024/7/22 7:30,292.79,188.252,24.749,89.1999,335.015,0.0644514,0.0245481,0.892254,39.2571,1.2675
2024/7/22 8:00,395.551,251.7,25.272,86.5728,438.302,0.114461,-3.65587,1.56028,68.5916,17.0601
2024/7/22 8:30,528.15,338.119,25.9,80.1712,677.24,0.0915141,-6.71898,2.35941,103.645,33.8985
2024/7/22 9:00,713.591,462.009,26.968,73.0902,986.636,0.343743,-8.23911,5.3773,235.939,42.1678
2024/7/22 9:30,858.838,558.492,27.253,70.866,1097.31,0.188166,-4.28733,2.09588,91.9192,37.7377
2024/7/22 10:00,1006.81,656.744,28.048,69.9532,1164.08,0.301105,-4.82072,1.49443,65.5106,49.314
2024/7/22 10:30,1139.45,746.226,28.616,66.7493,1348.62,0.249732,-11.1039,2.79408,122.388,82.0592
2024/7/22 11:00,1237.38,809.163,29.538,64.7011,1482.74,0.290549,-13.076,4.29466,188.006,65.1857
2024/7/22 11:30,1314.79,861.225,29.729,65.6674,1447.64,0.302996,-16.2336,4.01892,175.923,107.273
2024/7/22 12:00,1373.1,881.956,29.815,65.5558,1464.16,0.190024,-11.0669,3.31233,144.973,75.5424
2024/7/22 12:30,1407.21,889.369,30.144,64.9817,1514.64,0.235871,-11.4546,3.32799,145.616,87.0272
2024/7/22 13:00,1412.18,892.597,30.599,63.2985,1632.78,0.233743,-13.7916,3.73079,163.161,101.548
2024/7/22 13:30,1398.8,890.008,30.992,64.5684,1572.58,0.398614,-16.1129,6.15194,269.058,119.768
2024/7/22 14:00,1361.48,856.559,31.474,64.353,1634.79,0.355962,-17.3088,5.53821,242.08,122.136
2024/7/22 14:30,907.336,567.177,31.623,63.6817,1721.6,0.27788,-15.1312,3.7856,165.378,79.2696
2024/7/22 15:00,600.574,375.647,31.066,67.7967,1457.16,0.329195,-4.52321,3.98692,174.312,23.4792
2024/7/22 15:30,491.407,299.466,30.762,70.8703,1295.92,0.540136,-10.1668,3.70397,161.988,50.2082
2024/7/22 16:00,297.759,184.298,30.327,74.4831,1095.02,0.45892,-6.34671,3.0958,135.474,4.39355
2024/7/22 16:30,246.375,151.132,29.839,76.7451,967.24,0.251118,-3.14639,1.50335,65.8225,6.26783
2024/7/22 17:00,112.256,69.4525,29.358,77.5446,897.117,0.233338,3.13588,2.74328,120.194,-25.6376
2024/7/22 17:30,171.201,105.178,29.316,76.4695,935.295,0.263008,2.19003,2.73263,119.737,-30.174
2024/7/22 18:00,88.3697,54.5868,29.476,75.5429,974.735,0.296689,6.09995,2.82403,123.736,-47.784
2024/7/22 18:30,23.1066,14.7166,29.165,77.2312,886.655,0.257747,5.42356,0.824273,36.13,-35.9917
2024/7/22 19:00,35.3472,21.9744,29.121,78.6502,827.413,0.20889,5.07812,0.853733,37.4244,-28.1919
2024/7/22 19:30,17.0006,10.8022,28.971,79.4101,792.121,0.328438,5.10363,0.576046,25.2548,-28.1035
2024/7/22 20:00,1.8625,1.97708,29.05,79.511,793.494,0.194035,9.17672,0.963011,42.2152,-35.7439
2024/7/22 20:30,0,1.39612,29.128,80.2951,767.301,0.178454,7.84045,0.503872,22.0861,-26.5056
2024/7/22 21:00,0,1.36798,29.277,79.8921,796.096,0.149473,5.90793,0.295186,12.9352,-16.0603
2024/7/22 21:30,0,1.37769,28.914,81.8893,704.803,0.124009,12.9492,0.904004,39.6253,-28.4855
2024/7/22 22:00,0,1.37881,28.894,83.0324,657.524,0.197647,7.73685,0.220154,9.6507,-10.9641
2024/7/22 22:30,0,1.36946,29.256,81.3814,732.519,0.363677,20.5566,0.36156,15.8454,-53.2442
2024/7/22 23:00,0,1.37041,29.344,81.3115,734.798,0.354254,3.35396,-0.0291362,-1.27691,-36.5322
2024/7/22 23:30,0,1.37022,29.435,82.0424,707.875,0.340296,9.07186,-0.268682,-11.7746,-45.0431
2024/7/23 0:00,0,1.39227,28.966,82.2619,683.281,0.344528,8.20341,-0.096523,-4.23163,-33.9591
2024/7/23 0:30,0,1.37282,28.746,82.4355,670.613,0.240057,5.42995,0.293734,12.8794,-17.7201
2024/7/23 1:00,0,1.3719,28.863,82.5864,669.482,0.177967,2.54017,1.19432,52.3613,-8.03938
2024/7/23 1:30,0,1.39377,28.842,82.5157,668.935,0.406804,9.47205,-0.000635424,-0.0278606,-39.3946
2024/7/23 2:00,0,1.37389,28.523,82.5303,660.863,0.278057,5.21444,-0.120573,-5.28762,-23.4627
2024/7/23 2:30,0,1.38533,28.386,83.4842,618.725,0.444913,10.0711,0.828907,36.3568,-24.742
2024/7/23 3:00,0,1.36498,28.165,84.2252,585.272,0.299031,13.1533,0.157153,6.89402,-25.6986
2024/7/23 3:30,0,1.36715,27.873,86.397,497.042,0.222338,12.1981,0.136659,5.9965,-17.9105
2024/7/23 4:00,0,1.3487,27.513,88.7565,403.278,0.143209,-1.1412,0.157085,6.89489,-5.30568
2024/7/23 4:30,0,1.36296,27.259,90.6905,328.398,0.0973718,-3.90955,0.0399036,1.75197,-4.30275
2024/7/23 5:00,0,1.37348,27.074,91.1365,310.48,0.0562282,-0.708144,0.000493259,0.021659,-1.83031
2024/7/23 5:30,1.65971,1.9793,27.062,91.0664,312.645,0.0708696,-9.22582,-0.0293681,-1.28957,-1.58609
2024/7/23 6:00,9.75202,6.6224,26.913,92.1059,273.547,0.112611,-5.25878,-0.0923229,-4.05463,-1.83845
2024/7/23 6:30,36.917,23.0807,27.005,90.7367,325.321,0.229589,-46.8333,-0.319273,-14.0187,10.7002
2024/7/23 7:00,100.547,61.913,27.335,90.7157,331.788,0.101145,4.73826,0.38088,16.7189,1.72799
2024/7/23 7:30,204.454,127.43,27.492,90.7311,336.228,0.0927196,-5.7126,0.459714,20.1744,15.0812
2024/7/23 8:00,300.911,189.842,27.767,85.3534,553.993,0.0958358,7.44243,1.33096,58.368,26.0999
2024/7/23 8:30,397.932,248.348,28.256,84.5764,593.208,0.0806587,-0.608531,1.74235,76.3878,19.6807
2024/7/23 9:00,488.173,307.538,28.584,80.7262,768.558,0.1388,-10.4454,0.581529,25.4798,37.0917
2024/7/23 9:30,866.782,563.748,29.35,75.7865,1033.02,0.195673,-9.49708,1.03259,45.1913,81.9591
2024/7/23 10:00,1004.34,657.941,29.988,72.9973,1205.85,0.146507,-6.30372,1.67081,73.0661,73.8269
2024/7/23 10:30,1132.44,743.735,30.564,72.4742,1240.75,0.282337,-20.1674,2.90778,127.14,114.355
2024/7/23 11:00,1240.21,810.35,30.748,72.092,1265.19,0.254076,-11.059,2.96113,129.459,78.4486
2024/7/23 11:30,1325.04,868.467,31.297,71.6533,1315.61,0.287396,-11.061,3.10261,135.59,95.4586
2024/7/23 12:00,1407.14,903.699,31.792,69.3368,1461.38,0.425914,-16.475,4.57258,199.739,126.194
2024/7/23 12:30,1295.43,815.147,31.99,69.2318,1493.38,0.332523,-15.1468,3.84899,168.078,110.862
2024/7/23 13:00,1400.61,885.06,32.491,67.0237,1646.17,0.482905,-22.6174,3.72811,162.72,54.2272
2024/7/23 13:30,1454.06,933.704,33.538,65.37,1807.05,0.333262,-19.224,3.97363,173.302,134.924
2024/7/23 14:00,1248.95,795.331,33.634,65.4901,1819.49,0.335601,-20.6327,4.54427,198.153,122.416
2024/7/23 14:30,1063.23,663.616,33.582,66.0728,1795.4,0.232987,-11.4237,2.58385,112.662,70.4018
2024/7/23 15:00,1106.02,692.742,33.672,67.6921,1693.95,0.313046,-14.2399,4.09904,178.756,77.5111
2024/7/23 15:30,937.047,591.213,33.946,66.9624,1765.96,0.267158,-9.34483,4.83497,210.778,55.8142
2024/7/23 16:00,819.507,511.141,34.521,65.7257,1896.26,0.292449,-14.649,4.75625,207.22,79.3661
2024/7/23 16:30,716.047,430.241,34.472,65.6745,1921.51,0.323105,-16.0231,4.74933,206.876,79.8213
2024/7/23 17:00,541.508,319.287,34.139,67.3735,1772.22,0.357795,-8.99651,4.12544,179.796,7.93981
2024/7/23 17:30,396.02,229.31,34.224,66.8598,1791.17,0.156291,-4.99969,2.54701,111.014,2.75355
2024/7/23 18:00,269.635,155.13,34.097,67.1862,1770.09,0.190646,-2.79749,1.76081,76.7495,7.06494
2024/7/23 18:30,150.327,86.5113,33.674,71.3878,1464.35,0.176839,3.0593,2.69754,117.688,-28.1073
2024/7/23 19:00,86.8176,50.6941,33.35,72.4232,1368.52,0.139005,4.10595,1.08134,47.2018,-25.0311
2024/7/23 19:30,27.7319,17.291,32.742,76.6401,1107.91,0.116143,3.77428,0.321308,14.0365,-14.3336
2024/7/23 20:00,2.40126,2.86808,31.895,80.9236,863.483,0.1324,-3.13974,0.0947682,4.14334,-11.2935
2024/7/23 20:30,0,1.85077,32.618,77.3927,1063.22,0.130551,13.9372,0.817105,35.7009,-51.7525
2024/7/23 21:00,0,1.85698,32.749,77.505,1061.42,0.137706,9.24917,0.700301,30.5958,-45.1822
2024/7/23 21:30,0,1.86111,32.167,79.5853,941.677,0.203312,37.9876,1.1018,48.1558,-65.2821
2024/7/23 22:00,0,1.888,32.581,77.0322,1088.77,0.158626,4.24226,0.201982,8.82378,-25.1755
2024/7/23 22:30,0,1.88226,32.622,76.1841,1129.67,0.206846,12.8409,0.919309,40.1605,-41.9511
2024/7/23 23:00,0,1.85672,32.398,77.2225,1057.84,0.140069,1.96606,0.226009,9.8769,-18.3533
2024/7/23 23:30,0,1.84877,31.801,79.7908,902.798,0.178496,7.28813,0.186205,8.14285,-22.737
2024/7/24 0:00,0,1.83822,31.648,78.5078,954.527,0.160088,18.7773,0.737888,32.2715,-38.9581
2024/7/24 0:30,0,1.84722,31.413,78.0645,961.302,0.0692826,3.80691,0.169111,7.39775,-15.4544
2024/7/24 1:00,0,1.82916,30.868,80.9972,802.992,0.214718,13.2532,0.205487,8.9946,-25.4921
2024/7/24 1:30,0,1.8245,29.758,86.6686,533.107,0.0855469,9.85677,0.0304789,1.33537,-9.54882
2024/7/24 2:00,0,1.81252,29.668,88.9699,438.091,0.0725941,-0.639062,-0.090354,-3.95914,-1.05583
2024/7/24 2:30,0,1.81939,29.314,89.4125,412.072,0.144664,4.50087,0.424412,18.6032,-8.16721
2024/7/24 3:00,0,1.80889,29.237,90.0491,384.944,0.130873,20.1424,0.26396,11.5713,-14.8201
2024/7/24 3:30,0,1.80441,29.185,90.8165,355.428,0.132317,15.2338,0.333673,14.6273,-10.9545
2024/7/24 4:00,0,1.8272,29.053,91.0749,342.699,0.0839961,28.004,0.136114,5.96765,-17.7856
2024/7/24 4:30,0,1.78796,28.693,92.0145,302.318,0.0685929,-0.713385,-0.00884694,-0.387968,1.40821
2024/7/24 5:00,0.102964,1.80132,28.662,93.1123,258.476,0.159268,6.10459,0.0482473,2.11612,-17.8421
2024/7/24 5:30,8.82767,6.30302,28.507,94.9063,190.018,0.0826111,12.4436,-0.0963502,-4.22632,-7.01808
2024/7/24 6:00,29.38,18.9037,28.764,93.7184,241.654,0.153651,10.4145,0.623957,27.3553,-7.99626
2024/7/24 6:30,41.3914,26.4591,28.93,93.7208,245.782,0.123707,6.33208,0.199593,8.74792,-3.8441
2024/7/24 7:00,144.821,90.1401,29.041,91.6861,335.775,0.0347279,12.3277,0.278202,12.1868,6.76014
2024/7/24 7:30,152.501,95.213,29.312,89.3502,441.705,0.0757106,0.808122,0.0947223,4.14751,9.37721
2024/7/24 8:00,305.763,189.728,29.786,87.8633,509.56,0.214511,-5.68736,0.908406,39.7672,17.2091
2024/7/24 8:30,216.201,133.378,29.856,90.7898,380.469,0.119709,-1.4798,-0.0693066,-3.03487,6.95173
2024/7/24 9:00,307.452,192.028,29.98,89.9093,426.05,0.166883,-4.1434,0.466269,20.4099,17.4149
2024/7/24 9:30,475.229,296.433,30.687,84.0904,711.852,0.167298,-0.629374,0.938693,41.0485,16.4809
2024/7/24 10:00,402.078,251.676,30.774,86.4551,593.078,0.233372,-0.25314,1.28894,56.3855,18.7844
2024/7/24 10:30,695.669,435.843,31.408,80.0079,940.249,0.16454,-4.2102,2.85573,124.773,54.1007
2024/7/24 11:00,845.671,530.06,31.859,77.9372,1053.47,0.336479,-2.21218,3.88806,169.832,53.611
2024/7/24 11:30,1106.4,702.941,32.431,75.2759,1215.72,0.380663,-16.7637,3.40079,148.473,87.9663
2024/7/24 12:00,1119.53,698.839,33.025,72.5161,1408.94,0.536584,-20.7049,4.1885,182.729,101.732
2024/7/24 12:30,1045.62,649.719,33.319,71.4476,1480.75,0.406164,-18.3477,4.51663,197.005,84.2618
2024/7/24 13:00,965.684,597.45,33.374,71.8037,1460.87,0.353498,-12.4417,2.4183,105.482,51.3897
2024/7/24 13:30,702.495,435.602,33.132,73.2163,1354.6,0.333919,-13.4753,2.74347,119.716,45.7095
2024/7/24 14:00,569.541,355.823,32.857,nan,nan,0.173231,47.5847,nan,nan,-1.48649
2024/7/24 14:30,468.621,291.805,33.056,nan,nan,0.320623,3.71149,nan,nan,5.59127
2024/7/24 15:00,221.921,139.159,32.788,74.0081,1271.16,0.318746,4.36133,3.59011,156.752,-21.9789
2024/7/24 15:30,87.3391,55.3589,31.807,81.1551,857.162,0.139013,15.466,3.00061,131.178,-43.7908
2024/7/24 16:00,108.199,67.5206,31.949,77.9776,1004,0.211165,6.43179,1.81248,79.2331,-44.982
2024/7/24 16:30,184.9,114.025,31.801,80.107,905.934,0.219489,-0.102776,1.49453,65.3352,-16.6039
2024/7/24 17:00,167.204,104.62,32.179,78.2994,1016.96,0.199463,7.09871,2.27284,99.311,-19.4762
2024/7/24 17:30,102.988,65.0209,32.058,77.4337,1041.1,0.187763,13.3031,3.59809,157.26,-68.1007
2024/7/24 18:00,69.458,43.8818,31.889,77.33,1029.46,0.207551,11.5978,1.97673,86.4193,-51.4334
2024/7/24 18:30,62.9287,40.5368,31.032,nan,nan,0.244876,156.727,nan,nan,-17.7241
2024/7/24 19:00,4.40955,3.77809,27.786,nan,nan,0.866926,nan,nan,nan,-214.733
2024/7/24 19:30,6.44779,4.37999,24.526,nan,nan,0.653708,nan,nan,nan,19.2197
2024/7/24 20:00,1.01448,1.46833,24.481,nan,nan,1.04712,nan,nan,nan,-329.896
2024/7/24 20:30,0,1.02775,23.634,nan,nan,0.724553,nan,nan,nan,-123.58
2024/7/24 21:00,0,1.0357,23.485,nan,nan,0.238012,nan,nan,nan,-36.9843
2024/7/24 21:30,0,1.02904,23.149,100,0,0.490933,39.508,-2.00972,-88.6586,-56.9743
2024/7/24 22:00,0,1.04368,23.279,nan,nan,0.188756,nan,nan,nan,17.1163
2024/7/24 22:30,0,1.01565,23.134,nan,nan,0.0957858,nan,nan,nan,-2.32772
2024/7/24 23:00,0,1.01907,22.967,100,0,0.118044,14.4826,0.399399,17.6203,20.3779
2024/7/24 23:30,0.000568903,1.02152,22.921,100,0,0.10793,-48.1757,-1.35135,-59.6177,-4.6218
2024/7/25 0:00,0,1.02649,22.799,100,0,0.208481,11.571,0.483654,21.3365,-9.12396
2024/7/25 0:30,0,1.05448,22.985,100,0,0.19685,-15.9151,0.0218523,0.963529,3.22798
2024/7/25 1:00,0,1.02962,23.587,93.2914,185.974,0.221557,-10.613,0.766622,33.7908,-48.6609
2024/7/25 1:30,0,1.02721,23.26,98.1694,49.1524,0.0917242,-1.60289,-0.0475761,-2.0981,-5.75791
2024/7/25 2:00,0,1.0413,22.833,97.6482,62.9477,0.121807,1.1294,0.0761935,3.3603,-10.5987
2024/7/25 2:30,0,1.03266,22.953,97.7589,60.734,0.0606735,0.70926,0.0390774,1.72306,0.237676
2024/7/25 3:00,0,1.01413,22.978,98.4291,42.8132,0.111474,0.438371,-0.0749841,-3.30601,-2.01288
2024/7/25 3:30,0,1.02949,22.985,nan,nan,0.0787612,nan,nan,nan,8.49951
2024/7/25 4:00,0.0046465,1.04219,22.847,100,0,0.128827,-82.9311,-1.83207,-80.831,15.6071
2024/7/25 4:30,0.00162428,1.02191,22.752,100,0,0.103759,14.3247,0.835084,36.8499,-43.8123
2024/7/25 5:00,0.0603363,1.02458,22.783,100,0,0.15369,-101.809,-2.17736,-96.0743,-8.37663
2024/7/25 5:30,1.87027,1.42291,22.814,100,0,0.221898,7.93496,-0.394582,-17.4081,18.0922
2024/7/25 6:00,7.54474,4.48953,22.63,NaN,NaN,0.345287,NaN,NaN,NaN,6.73498
2024/7/25 6:30,22.3211,13.9281,22.613,NaN,NaN,0.166732,NaN,NaN,NaN,5.42616
2024/7/25 7:00,35.3463,22.1668,22.615,NaN,NaN,0.0507021,-16.1949,-0.4418,-19.4922,4.17601
2024/7/25 7:30,44.3498,27.159,22.72,NaN,NaN,0.0141932,-27.9028,-0.632449,-27.9007,8.22597
2024/7/25 8:00,58.2986,34.6471,22.839,100,0,0.0579176,23.8673,0.995712,43.9169,-0.471545
2024/7/25 8:30,104.621,61.9619,22.872,100,0,0.226349,134.872,4.15789,183.399,7.70391
2024/7/25 9:00,94.4698,57.6819,22.795,100,0,0.102893,15.6337,1.19227,52.5914,-29.6392
2024/7/25 9:30,329.704,198.389,23.087,100,0,0.12829,59.2005,2.01244,88.7179,-6.21293
2024/7/25 10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024/7/25 10:30,269.411,159.457,23.471,97.2923,78.6525,0.188611,-2.73011,1.60665,70.7638,9.95574
2024/7/25 11:00,150.844,89.489,23.407,97.7897,63.7023,0.169011,-1.34719,0.6006,26.4564,1.81327
2024/7/25 11:30,144.162,85.0944,23.546,100,0,0.134692,31.3899,1.94813,85.8064,-3.52057
2024/7/25 12:00,229.962,137.32,23.692,100,0,0.173044,-89.0197,-3.50515,-154.394,13.6142
2024/7/25 12:30,364.36,219.818,24.014,97.4951,75.8633,0.160312,51.6356,4.55894,200.661,1.55064
2024/7/25 13:00,306.401,182.972,24.438,92.516,232.474,0.129918,-4.18509,1.02285,45.0022,8.22943
2024/7/25 13:30,205.092,119.819,24.622,91.7233,258.498,0.129093,3.0847,0.345498,15.1994,7.70106
2024/7/25 14:00,296.277,176.261,24.914,91.041,282.017,0.167543,-3.22734,0.728013,32.0232,7.49785
2024/7/25 14:30,372.77,229.404,25.308,88.6481,365.784,0.182434,-8.19089,1.8272,80.3425,18.0754
2024/7/25 15:00,196.147,119.902,25.562,92.4208,244.064,0.146936,74.3461,2.97241,130.699,-2.59498
2024/7/25 15:30,311.715,192.984,25.426,nan,nan,0.158955,-158.212,nan,nan,22.1152
2024/7/25 16:00,256.725,156.538,25.509,100,0,0.259116,13.8936,3.31378,145.724,-3.89293
2024/7/25 16:30,286.671,174.931,25.784,93.4071,216.863,0.231515,91.228,5.28279,232.208,-6.45437
2024/7/25 17:00,373.59,229.914,26.024,87.7479,408.813,0.2359,-6.18843,1.33226,58.5463,13.2053
2024/7/25 17:30,183.6,112.867,25.944,89.4313,346.5,0.188449,-1.38935,0.669428,29.4267,1.7395
2024/7/25 18:00,120.802,74.9806,25.718,89.9863,325.961,0.224043,-0.527194,0.856777,37.6666,0.185066
2024/7/25 18:30,49.4672,30.6928,25.616,90.172,316.416,0.224866,8.30854,0.914949,40.2312,-9.71876
2024/7/25 19:00,30.3308,18.5442,25.439,93.5339,204.48,0.21206,-10.3593,0.730826,32.1446,-4.09637
2024/7/25 19:30,19.6525,11.8531,25.278,94.333,178.058,0.113457,3.91221,0.400002,17.5955,-3.36355
2024/7/25 20:00,1.30154,1.39427,25.005,96.2767,114.445,0.101624,-1.65152,-0.045664,-2.00941,-0.70776
2024/7/25 20:30,0,1.03136,24.756,97.4085,78.4942,0.0979812,0.305356,0.0721688,3.17649,-2.88317
2024/7/25 21:00,0,1.03568,24.645,97.8587,64.4987,0.104849,17.7736,0.277952,12.2351,-4.37031
2024/7/25 21:30,0,1.05279,24.636,97.944,62.2093,0.101565,8.31739,0.106971,4.70838,-2.75005
2024/7/25 22:00,0,1.03445,24.602,97.8221,66.5252,0.132509,5.02112,1.07164,47.1613,-10.5634
2024/7/25 22:30,4.53E-05,1.03585,24.607,nan,nan,0.0634913,-74.3813,nan,nan,-4.63531
2024/7/25 23:00,0.00035337,1.03542,24.507,100,0,0.0865186,-53.8776,-0.77793,-34.2669,-1.14658
2024/7/25 23:30,0.000429719,1.0388,24.402,100,0,0.0984293,-48.9478,-0.93242,-41.0761,5.57288
2024/7/26 0:00,2.64E-05,1.03836,24.301,nan,nan,0.0879572,-25.5112,nan,nan,-7.19551
2024/7/26 0:30,0,1.0348,24.163,100,0,0.150267,-8.74003,-0.238372,-10.4986,-2.0223
2024/7/26 1:00,0,1.04049,24.105,100,0,0.0977399,-7.3108,0.265632,11.7011,7.03615
2024/7/26 1:30,0,1.04314,23.8,100,0,0.126666,-5.11189,0.170845,7.52754,-2.9505
2024/7/26 2:00,0,1.02456,23.879,99.7041,8.49079,0.179733,-10.1684,0.520554,22.9321,0.257191
2024/7/26 2:30,0,1.03487,23.936,99.5458,13.1205,0.0878885,-10.7302,-0.014524,-0.639759,2.32773
2024/7/26 3:00,0,1.0345,24.085,98.2041,52.5647,0.122684,12.0112,0.176597,7.77717,-12.4312
2024/7/26 3:30,0,1.02538,23.904,99.1654,23.8688,0.281684,-2.72269,0.873242,38.4711,-11.907
2024/7/26 4:00,0,1.04218,23.797,100,0,0.229033,12.7482,0.231647,10.2072,-17.8167
2024/7/26 4:30,0,1.03922,23.633,100,0,0.201692,13.4635,-0.277439,-12.227,-2.16912
2024/7/26 5:00,0.0372478,1.05128,23.585,100,0,0.133396,5.46617,0.0142363,0.627474,0.479914
2024/7/26 5:30,2.51698,1.84389,23.439,100,0,0.148562,5.42878,0.0406665,1.79222,0.737718
2024/7/26 6:00,19.6223,12.1857,23.537,100,0,0.0788935,1.79558,0.0126491,0.557322,-2.27027
2024/7/26 6:30,64.7797,40.5436,23.648,99.0753,26.596,0.148757,-7.99921,0.178752,7.87427,-5.80773
2024/7/26 7:00,103.378,64.5871,23.844,99.0563,27.6547,0.142898,3.32776,0.367029,16.1633,-3.95638
2024/7/26 7:30,233.247,145.121,23.961,95.6655,130.615,0.0875524,0.0469296,0.699016,30.7695,1.90817
2024/7/26 8:00,424.292,269.519,24.274,91.7162,262.92,0.253241,-3.1578,1.19886,52.7273,47.8582
2024/7/26 8:30,705.334,469.338,25.003,89.614,339.118,0.274251,-8.83061,2.41272,106.065,56.2251
2024/7/26 9:00,689.921,464.848,25.239,90.0883,319.157,0.291764,-11.0823,2.81394,123.732,40.7954
2024/7/26 9:30,996.679,673.451,26.233,85.3856,500.948,0.305894,-14.2061,4.17759,183.504,117.597
2024/7/26 10:00,1039.53,691.378,26.479,82.2102,626.295,0.293064,-8.15248,2.60138,114.217,67.0581
2024/7/26 10:30,1232.65,816.881,27.063,78.5667,783.168,0.299977,-9.78086,2.50556,109.942,85.5225
2024/7/26 11:00,1119.89,729.578,27.34,76.9517,850.277,0.247728,-8.0676,1.7367,76.1929,62.5853
2024/7/26 11:30,1418.28,932.784,28.052,73.8133,1013.29,0.404622,-14.3865,3.16066,138.555,111.072
2024/7/26 12:00,1286.62,829.164,28.211,73.5737,1025.85,0.264412,-7.47014,2.31092,101.299,67.2522
